id,locality_name,Postal_code,Price,Type_of_property,Number_of_rooms,Living_area,Type_of_sale,Equipped_kitchen,Furnished,Open_fire,Terrace,Garden,Number_of_facades,Swimming_Pool,State_of_building
20239109,WETTEREN,9230,250000.0,HOUSE,,84.0,FOR_SALE,True,False,False,4.0,,2.0,True,JUST_RENOVATED
20238355,Dilbeek,1703,320000.0,HOUSE,,135.0,FOR_SALE,False,False,False,30.0,75.0,2.0,False,GOOD
20238356,Hoegaarden,3320,325000.0,HOUSE,,150.0,FOR_SALE,False,False,False,30.0,280.0,3.0,False,GOOD
20235926,Oudenaarde,9700,459000.0,MANSION,20.0,280.0,FOR_SALE,False,False,False,,,,True,GOOD
20237631,GERAARDSBERGEN,9500,525000.0,HOUSE,,228.0,FOR_SALE,True,False,True,,,,True,GOOD
20237630,GERAARDSBERGEN,9500,525000.0,MIXED_USE_BUILDING,,228.0,FOR_SALE,True,False,True,,,,True,GOOD
20228872,Overijse,3090,495000.0,VILLA,,491.0,FOR_SALE,False,False,False,61.0,489.0,4.0,False,TO_RENOVATE
20229588,LOCHRISTI,9080,549000.0,COUNTRY_COTTAGE,,200.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
20226966,Gavere Semmerzake,9890,575000.0,HOUSE,,375.0,FOR_SALE,False,False,False,75.0,480.0,4.0,False,GOOD
20227722,Herent,3020,615000.0,VILLA,,224.0,FOR_SALE,False,False,False,,751.0,4.0,False,TO_RENOVATE
20242940,Oostende,8400,192500.0,HOUSE,12.0,287.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20243624,Saint-Nicolas,4420,250000.0,HOUSE,,145.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20240745,Zedelgem,8211,299000.0,HOUSE,12.0,188.0,FOR_SALE,True,False,False,,,4.0,False,GOOD
20241092,Zottegem,9620,349000.0,MIXED_USE_BUILDING,18.0,168.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20242773,Kortemark,8610,465000.0,VILLA,19.0,269.0,FOR_SALE,True,False,False,,,,True,GOOD
20243432,OOSTERZELE,9860,1099000.0,HOUSE,,215.0,FOR_SALE,True,False,False,,,,True,GOOD
20243431,OOSTERZELE,9860,1099000.0,MIXED_USE_BUILDING,,215.0,FOR_SALE,True,False,False,,,,True,GOOD
20243461,Knokke-Heist,8301,1895000.0,VILLA,,318.0,FOR_SALE,False,False,False,,,4.0,False,GOOD
20221585,ANTWERPEN,2060,520000.0,MANSION,,273.0,FOR_SALE,True,False,False,,92.0,2.0,True,GOOD
20232647,Zottegem,9620,310000.0,HOUSE,14.0,276.0,FOR_SALE,False,False,False,18.0,,,True,GOOD
20232794,Gistel,8470,385000.0,HOUSE,13.0,151.0,FOR_SALE,False,False,False,40.0,242.0,,True,GOOD
20233882,Waterloo,1410,395000.0,HOUSE,,101.0,FOR_SALE,False,False,False,10.0,100.0,3.0,False,GOOD
20234341,Overijse,3090,415000.0,TOWN_HOUSE,,151.0,FOR_SALE,True,False,False,12.0,70.0,2.0,False,GOOD
20235495,WIJGMAAL,3018,469000.0,HOUSE,,161.0,FOR_SALE,False,False,True,25.0,,2.0,True,JUST_RENOVATED
20236013,Gent Sint-Amandsberg,9040,535000.0,HOUSE,,154.0,FOR_SALE,False,False,True,,42.0,2.0,False,GOOD
20234768,Dilbeek,1702,595000.0,BUNGALOW,,270.0,FOR_SALE,False,False,False,30.0,400.0,4.0,False,AS_NEW
20226752,Seraing,4100,79000.0,HOUSE,,70.0,FOR_SALE,False,False,False,,55.0,2.0,False,GOOD
20240055,Brakel,9660,160000.0,HOUSE,14.0,138.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20241576,Middelkerke,8430,225000.0,HOUSE,5.0,154.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20240880,Lissewege,8380,294000.0,HOUSE,,126.0,FOR_SALE,True,False,False,,100.0,2.0,False,AS_NEW
20240763,Eeklo,9900,299000.0,HOUSE,,174.0,FOR_SALE,True,False,False,8.0,75.0,3.0,False,GOOD
20240716,Brugge,8200,319000.0,HOUSE,1.0,135.0,FOR_SALE,False,False,False,,95.0,4.0,True,GOOD
20240862,ANTWERPEN,2050,429000.0,HOUSE,,174.0,FOR_SALE,True,False,False,25.0,80.0,3.0,True,JUST_RENOVATED
20240861,ANTWERPEN,2050,429000.0,TOWN_HOUSE,,174.0,FOR_SALE,True,False,False,25.0,80.0,3.0,True,JUST_RENOVATED
20240198,Zottegem,9620,465000.0,HOUSE,22.0,260.0,FOR_SALE,False,False,False,,,,True,GOOD
20220403,WAVRE,1300,300000.0,MIXED_USE_BUILDING,,121.0,FOR_SALE,False,False,False,,,2.0,False,GOOD
20231858,Tienen,3300,210000.0,HOUSE,1.0,185.0,FOR_SALE,False,False,False,,30.0,2.0,True,TO_RENOVATE
20231375,Hamme,9220,229000.0,HOUSE,11.0,165.0,FOR_SALE,False,False,False,40.0,130.0,2.0,True,GOOD
20227370,Sorinnes,5503,249000.0,VILLA,6.0,160.0,FOR_SALE,False,False,True,150.0,1000.0,4.0,True,GOOD
20230247,Gent,9000,299000.0,HOUSE,,135.0,FOR_SALE,True,False,False,7.0,,2.0,False,GOOD
20229990,Oudenaarde,9700,399000.0,HOUSE,15.0,216.0,FOR_SALE,False,False,False,,,,True,GOOD
20228892,Zwalm,9630,549950.0,VILLA,21.0,231.0,FOR_SALE,False,False,False,,,,True,GOOD
20231155,Aartselaar,2630,595000.0,HOUSE,,282.0,FOR_SALE,True,False,False,26.0,64.0,2.0,True,JUST_RENOVATED
20231804,Brugge,8310,599000.0,VILLA,,288.0,FOR_SALE,True,False,False,50.0,550.0,4.0,True,TO_BE_DONE_UP
20221836,SCHELLE,2627,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20221328,Sint-Lievens-Houtem,9520,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20218565,Herent,3020,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20221118,Sint-Idesbald,8670,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20221340,Gent Sint-Amandsberg,9040,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20220943,Zwijnaarde,9052,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20222778,Kontich,2550,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20243737,Avelgem,8580,279000.0,HOUSE,1.0,149.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20244108,Merelbeke,9820,469000.0,HOUSE,1.0,162.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20244122,Lint,2547,595000.0,HOUSE,,208.0,FOR_SALE,True,False,False,,,3.0,True,AS_NEW
20239348,Bredene,8450,399000.0,HOUSE,1.0,192.0,FOR_SALE,False,False,False,,60.0,2.0,True,AS_NEW
20237291,Gent,9000,520000.0,HOUSE,1.0,187.0,FOR_SALE,False,False,False,20.0,41.0,2.0,True,GOOD
20238415,Aarsele,8700,680000.0,VILLA,1.0,445.0,FOR_SALE,False,False,False,43.0,444.0,3.0,True,AS_NEW
20237592,AALST,9300,1195000.0,HOUSE,,385.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20227569,LIÈGE,4020,289000.0,HOUSE,,211.0,FOR_SALE,True,False,False,15.0,,2.0,False,GOOD
20227779,HOBOKEN,2660,475000.0,HOUSE,,175.0,FOR_SALE,True,False,False,22.0,121.0,2.0,True,
20228088,Woluwe-Saint-Lambert,1200,1490000.0,HOUSE,,290.0,FOR_SALE,False,False,False,,650.0,2.0,False,TO_RENOVATE
20243544,Lanaye,4600,130000.0,HOUSE,15.0,140.0,FOR_SALE,False,False,False,,163.0,3.0,False,TO_RENOVATE
20242960,Izegem,8870,163000.0,HOUSE,14.0,145.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20242956,Tielt (8700),8700,235000.0,HOUSE,11.0,111.0,FOR_SALE,True,False,False,,,,True,GOOD
20242782,Koekelare,8680,269000.0,HOUSE,17.0,223.0,FOR_SALE,False,False,False,,,,True,TO_BE_DONE_UP
20243067,Middelkerke,8430,271000.0,HOUSE,11.0,152.0,FOR_SALE,False,False,False,85.0,85.0,,True,GOOD
20242793,Houthulst,8650,349500.0,HOUSE,11.0,135.0,FOR_SALE,True,False,False,,,,True,GOOD
20243233,Nijlen,2560,458000.0,HOUSE,,189.0,FOR_SALE,False,False,False,,,3.0,True,JUST_RENOVATED
20243209,Lievegem,9930,495000.0,HOUSE,,205.0,FOR_SALE,False,False,False,13.0,,2.0,False,AS_NEW
20243657,Knokke-Heist,8300,1365000.0,HOUSE,,155.0,FOR_SALE,False,False,False,,,2.0,False,AS_NEW
20209443,BERNISSART,7321,285000.0,HOUSE,,185.0,FOR_SALE,False,False,False,135.0,365.0,4.0,True,GOOD
20222924,ANTWERPEN,2020,375000.0,HOUSE,,183.0,FOR_SALE,False,False,False,3.0,,2.0,True,GOOD
20234864,VIRTON,6760,165000.0,HOUSE,,140.0,FOR_SALE,False,False,False,,,2.0,True,TO_BE_DONE_UP
20234863,VIRTON,6760,165000.0,APARTMENT_BLOCK,,140.0,FOR_SALE,False,False,False,,,2.0,True,TO_BE_DONE_UP
20230537,Heule,8501,348000.0,HOUSE,14.0,117.0,FOR_SALE,True,False,False,,,,True,GOOD
20235277,ANTWERPEN,2018,349000.0,MANSION,,337.0,FOR_SALE,False,False,False,,166.0,2.0,True,TO_RENOVATE
20233696,Herzele,9550,349000.0,HOUSE,5.0,198.0,FOR_SALE,False,False,True,20.0,100.0,3.0,True,JUST_RENOVATED
20233409,Oudenaarde,9700,359000.0,HOUSE,,104.0,FOR_SALE,False,False,False,,,2.0,False,AS_NEW
20234450,LEUVEN,3000,590000.0,HOUSE,,241.0,FOR_SALE,True,False,False,,115.0,3.0,True,JUST_RENOVATED
20234921,SINT-MARTENS-LATEM,9830,895000.0,VILLA,,206.0,FOR_SALE,True,False,False,,,4.0,True,JUST_RENOVATED
20233648,Woluwe-Saint-Lambert,1200,945000.0,HOUSE,,370.0,FOR_SALE,False,False,False,20.0,110.0,2.0,False,GOOD
20226640,MECHELEN,2800,369000.0,HOUSE,,103.0,FOR_SALE,True,False,False,13.0,40.0,2.0,True,GOOD
20226643,MECHELEN,2800,379000.0,HOUSE,,129.0,FOR_SALE,True,False,False,,16.0,2.0,True,GOOD
20240194,Geraardsbergen,9500,215000.0,HOUSE,10.0,75.0,FOR_SALE,False,False,False,,,,True,JUST_RENOVATED
20239939,Beervelde,9080,298000.0,HOUSE,10.0,140.0,FOR_SALE,True,False,False,,,,True,TO_BE_DONE_UP
20242580,LIER,2500,410000.0,HOUSE,,168.0,FOR_SALE,True,False,False,,238.0,2.0,True,GOOD
20242291,Gooik,1755,489000.0,HOUSE,,220.0,FOR_SALE,False,False,False,32.0,450.0,4.0,False,GOOD
20241675,HOEVENEN,2940,489000.0,HOUSE,,193.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20236536,Kapelle-op-den-Bos,1880,490000.0,VILLA,1.0,215.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20242460,Knokke-Heist,8300,1895000.0,VILLA,,318.0,FOR_SALE,False,False,False,,,4.0,False,GOOD
20230361,Ronse,9600,139000.0,HOUSE,,180.0,FOR_SALE,False,False,False,,20.0,2.0,False,TO_RENOVATE
20230737,Frasnes-lez-Anvaing,7910,269900.0,HOUSE,,162.0,FOR_SALE,True,False,False,34.0,371.0,2.0,False,AS_NEW
20231408,Anderlecht,1070,425000.0,HOUSE,,155.0,FOR_SALE,False,False,False,,65.0,3.0,False,TO_BE_DONE_UP
20231410,Dilbeek,1700,425000.0,HOUSE,,155.0,FOR_SALE,False,False,False,,65.0,3.0,False,TO_BE_DONE_UP
20232101,LUBBEEK,3210,497000.0,HOUSE,,198.0,FOR_SALE,False,False,False,,890.0,4.0,True,JUST_RENOVATED
20243888,Putte,2580,269000.0,HOUSE,15.0,173.0,FOR_SALE,True,False,False,,,,True,TO_BE_DONE_UP
20243851,Lombardsijde,8434,299000.0,HOUSE,9.0,84.0,FOR_SALE,False,False,False,,,,True,GOOD
20243891,Heist-op-den-Berg,2220,325000.0,HOUSE,13.0,203.0,FOR_SALE,True,False,False,,,,True,TO_RENOVATE
20243884,Putte,2580,390000.0,HOUSE,18.0,150.0,FOR_SALE,True,False,False,,,,True,TO_BE_DONE_UP
20243877,Oudenburg,8460,409000.0,VILLA,13.0,180.0,FOR_SALE,False,False,False,50.0,350.0,,True,GOOD
20243925,Beveren,9120,529000.0,HOUSE,,205.0,FOR_SALE,False,False,True,20.0,250.0,3.0,True,AS_NEW
20236441,Grâce-Hollogne,4460,224000.0,HOUSE,,75.0,FOR_SALE,True,False,False,50.0,78.0,2.0,False,GOOD
20233953,Brakel,9660,293000.0,HOUSE,13.0,184.0,FOR_SALE,True,False,False,,,,True,GOOD
20239837,Tielt,8700,295000.0,HOUSE,1.0,161.0,FOR_SALE,False,False,False,40.0,90.0,2.0,True,AS_NEW
20237261,Sint-Pieters-Leeuw,1600,339000.0,HOUSE,,177.0,FOR_SALE,False,False,False,,,3.0,False,TO_BE_DONE_UP
20237411,WAREGEM,8790,499000.0,VILLA,,160.0,FOR_SALE,True,False,True,,,4.0,True,GOOD
20228249,GEMBLOUX,5030,450000.0,HOUSE,,346.0,FOR_SALE,False,False,True,60.0,950.0,2.0,True,GOOD
20227310,Woluwe-Saint-Pierre,1150,1150000.0,HOUSE,,265.0,FOR_SALE,False,False,False,12.0,230.0,3.0,False,TO_RENOVATE
20218005,Meulebeke,8760,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20218482,Geraardsbergen,9500,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20218277,Gent Mariakerke,9030,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20220001,EMBLEM,2520,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20218295,Gentbrugge,9050,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20218422,Bachte-Maria-Leerne,9800,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20219280,Geraardsbergen,9500,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20241185,Ronse,9600,139000.0,HOUSE,13.0,134.0,FOR_SALE,False,False,False,,,,True,TO_RENOVATE
20243289,Liège,4000,150000.0,HOUSE,9.0,77.0,FOR_SALE,False,False,False,16.0,95.0,3.0,False,TO_BE_DONE_UP
20242961,Izegem,8870,165000.0,HOUSE,14.0,188.0,FOR_SALE,False,False,False,,,,True,TO_BE_DONE_UP
20243578,Lokeren,9160,240000.0,HOUSE,1.0,80.0,FOR_SALE,False,False,False,,,2.0,True,AS_NEW
20243313,Bredene,8450,269000.0,HOUSE,1.0,151.0,FOR_SALE,False,False,False,,81.0,2.0,True,AS_NEW
20243513,RONSE,9600,285000.0,HOUSE,,160.0,FOR_SALE,True,False,False,,,2.0,True,JUST_RENOVATED
20243563,Zele,9240,299000.0,HOUSE,,179.0,FOR_SALE,True,False,False,,,3.0,False,TO_RENOVATE
20243848,Boortmeerbeek,3190,385000.0,HOUSE,,179.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20242709,Harelbeke,8530,399000.0,HOUSE,11.0,154.0,FOR_SALE,False,False,False,,,,True,GOOD
20243389,WAREGEM,8792,595000.0,VILLA,,200.0,FOR_SALE,False,False,True,,,4.0,True,GOOD
20242770,Nieuwpoort,8620,925000.0,VILLA,20.0,270.0,FOR_SALE,False,False,False,,,,True,GOOD
20223114,HARELBEKE,8530,249500.0,HOUSE,,190.0,FOR_SALE,False,False,False,12.0,190.0,2.0,True,GOOD
20234014,Ichtegem,8480,199000.0,HOUSE,1.0,145.0,FOR_SALE,False,False,False,80.0,242.0,4.0,True,GOOD
20234099,Ronse,9600,298500.0,HOUSE,,272.0,FOR_SALE,False,False,False,20.0,350.0,3.0,False,TO_BE_DONE_UP
20235307,Seraing,4100,339000.0,HOUSE,,144.0,FOR_SALE,False,False,False,27.0,102.0,3.0,False,GOOD
20233536,Molenbeek-Saint-Jean,1080,365000.0,HOUSE,,201.0,FOR_SALE,False,False,False,,,2.0,False,TO_RENOVATE
20234451,HAACHT,3150,365000.0,HOUSE,,301.0,FOR_SALE,False,False,False,,635.0,2.0,True,GOOD
20233802,PUURS-SINT-AMANDS,2870,395000.0,VILLA,,130.0,FOR_SALE,True,False,False,,,4.0,True,TO_RENOVATE
20231798,Reet,2840,435000.0,HOUSE,17.0,142.0,FOR_SALE,False,False,False,,,,True,GOOD
20233589,LAEKEN (BRU.),1020,990000.0,VILLA,,470.0,FOR_SALE,False,False,False,,,4.0,False,GOOD
20213184,SINT-NIKLAAS,9100,435000.0,HOUSE,,204.0,FOR_SALE,True,False,False,10.0,108.0,2.0,True,GOOD
20225489,Hastière,5541,124000.0,HOUSE,2.0,55.0,FOR_SALE,False,False,True,35.0,,2.0,True,GOOD
20226375,Meerbeke,9402,395000.0,HOUSE,12.0,175.0,FOR_SALE,True,False,False,50.0,1000.0,,True,GOOD
20226554,Vloesberg,7880,605250.0,HOUSE,,300.0,FOR_SALE,False,False,False,41.0,2300.0,4.0,False,GOOD
20240056,Geraardsbergen,9500,265000.0,HOUSE,15.0,166.0,FOR_SALE,True,False,False,,,,True,GOOD
20239997,Ruisbroek (1601),1601,295000.0,HOUSE,9.0,96.0,FOR_SALE,True,False,False,,120.0,,True,
20241799,Berlaar,2590,295000.0,HOUSE,,157.0,FOR_SALE,False,False,False,,,3.0,True,TO_RENOVATE
20241182,Kumtich,3300,319000.0,HOUSE,,220.0,FOR_SALE,False,False,False,50.0,160.0,2.0,False,TO_RENOVATE
20241058,Brugge,8000,320000.0,HOUSE,4.0,78.0,FOR_SALE,False,False,False,,,2.0,True,GOOD
20240737,Rijkevorsel,2310,329000.0,HOUSE,,193.0,FOR_SALE,True,False,False,,,4.0,True,GOOD
20241795,Kapellen,2950,329000.0,HOUSE,,139.0,FOR_SALE,True,False,False,,,3.0,True,GOOD
20240115,Kruibeke,9150,339000.0,HOUSE,,150.0,FOR_SALE,False,False,False,20.0,192.0,2.0,False,AS_NEW
20240907,Haaltert,9450,359000.0,TOWN_HOUSE,,195.0,FOR_SALE,False,False,False,15.0,,3.0,True,AS_NEW
20240174,Outrijve,8582,375000.0,HOUSE,18.0,217.0,FOR_SALE,True,False,False,,,,True,JUST_RENOVATED
20241913,Oostkamp,8020,405000.0,BUNGALOW,1.0,140.0,FOR_SALE,False,False,False,35.0,,,True,TO_RENOVATE
20241366,Sint-Niklaas,9100,425000.0,HOUSE,,167.0,FOR_SALE,False,False,False,,,3.0,False,AS_NEW
20239950,Heusden (9070),9070,765000.0,HOUSE,13.0,202.0,FOR_SALE,False,False,False,,849.0,,True,JUST_RENOVATED
20240738,Zedelgem,8211,815000.0,VILLA,,227.0,FOR_SALE,True,False,False,,,4.0,False,AS_NEW
20241006,DIKKELVENNE,9890,1190000.0,COUNTRY_COTTAGE,,387.0,FOR_SALE,False,False,False,,,4.0,True,TO_BE_DONE_UP
20241304,Sint-Martens-Latem,9830,1275000.0,HOUSE,,273.0,FOR_SALE,False,False,True,,,4.0,True,
20242016,Reningelst,8970,1350000.0,MANOR_HOUSE,1.0,497.0,FOR_SALE,False,False,False,,,4.0,False,AS_NEW
20231195,Seraing,4100,210000.0,HOUSE,,199.0,FOR_SALE,True,False,False,30.0,370.0,3.0,False,JUST_RENOVATED
20232249,LA LOUVIÈRE,7100,225000.0,HOUSE,,155.0,FOR_SALE,True,False,False,25.0,,4.0,True,TO_RENOVATE
20229862,Lierde,9570,275000.0,HOUSE,16.0,226.0,FOR_SALE,True,False,False,,,,True,GOOD
20229858,Sint-Martens-Lierde,9572,275000.0,HOUSE,16.0,226.0,FOR_SALE,True,False,False,,,,True,GOOD
20232250,LA LOUVIÈRE,7100,284000.0,HOUSE,,155.0,FOR_SALE,True,False,False,25.0,,4.0,True,TO_RENOVATE
20230610,Sinaai-Waas,9112,615000.0,VILLA,1.0,305.0,FOR_SALE,False,False,True,,,4.0,True,AS_NEW
20229531,Woluwe-Saint-Lambert,1200,650000.0,APARTMENT_BLOCK,,145.0,FOR_SALE,False,False,False,,,2.0,False,AS_NEW
20231992,Woluwe-Saint-Pierre,1150,670000.0,HOUSE,,180.0,FOR_SALE,False,False,False,,170.0,2.0,False,TO_RENOVATE
20231226,Wambeek,1741,695000.0,HOUSE,,358.0,FOR_SALE,True,False,False,23.0,2300.0,4.0,False,GOOD
20231355,Roosdaal,1760,749000.0,VILLA,,302.0,FOR_SALE,False,False,False,48.0,820.0,4.0,False,AS_NEW
20243943,Lokeren Eksaarde,9160,365000.0,HOUSE,,175.0,FOR_SALE,False,False,False,35.0,800.0,3.0,True,TO_BE_DONE_UP
20243941,Lokeren Eksaarde,9160,415000.0,VILLA,,217.0,FOR_SALE,False,False,False,15.0,650.0,4.0,True,TO_BE_DONE_UP
20243882,Nieuwrode,3221,438000.0,HOUSE,13.0,261.0,FOR_SALE,True,False,False,,,,True,TO_RENOVATE
20243942,Lokeren Eksaarde,9160,969000.0,COUNTRY_COTTAGE,,190.0,FOR_SALE,False,False,False,20.0,20000.0,4.0,True,TO_BE_DONE_UP
20244121,Keerbergen,3140,1530000.0,HOUSE,,528.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20224765,Maarkedal Nukerke,9681,499000.0,VILLA,,257.0,FOR_SALE,False,False,False,37.0,800.0,4.0,False,GOOD
20236473,Antwerpen,2140,299900.0,HOUSE,,148.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20236267,Ronse,9600,424000.0,HOUSE,,360.0,FOR_SALE,False,False,False,50.0,500.0,4.0,True,TO_RENOVATE
20235828,Brakel,9660,440000.0,HOUSE,14.0,210.0,FOR_SALE,True,False,False,,,,True,GOOD
20237265,VIRTON,6760,465000.0,HOUSE,,268.0,FOR_SALE,True,False,False,45.0,200.0,4.0,True,JUST_RENOVATED
20239645,Wavre,1300,695000.0,EXCEPTIONAL_PROPERTY,,321.0,FOR_SALE,True,False,False,50.0,,4.0,True,GOOD
20235652,Knokke,8300,1690000.0,VILLA,14.0,291.0,FOR_SALE,False,False,False,,,,True,AS_NEW
20228554,BEERSEL,1653,600000.0,MIXED_USE_BUILDING,,850.0,FOR_SALE,True,False,False,,480.0,3.0,True,TO_RENOVATE
20228553,BEERSEL,1653,600000.0,HOUSE,,850.0,FOR_SALE,True,False,False,,480.0,3.0,True,TO_RENOVATE
20228552,BEERSEL,1653,600000.0,APARTMENT_BLOCK,,850.0,FOR_SALE,True,False,False,,480.0,3.0,True,TO_RENOVATE
20230246,Koksijde,8670,729000.0,HOUSE,1.0,233.0,FOR_SALE,False,False,False,,330.0,4.0,False,AS_NEW
20242936,Westende,8434,299000.0,HOUSE,9.0,84.0,FOR_SALE,False,False,False,,,,True,GOOD
20243615,Ransart,6043,349000.0,VILLA,25.0,285.0,FOR_SALE,True,False,False,,,4.0,False,GOOD
20242792,Gits,8830,349000.0,HOUSE,17.0,285.0,FOR_SALE,True,False,False,,,,True,GOOD
20243140,Gavere,9890,364163.0,HOUSE,,120.0,FOR_SALE,False,False,False,14.0,158.0,3.0,False,AS_NEW
20243149,Gavere,9890,386889.0,HOUSE,,153.0,FOR_SALE,False,False,False,17.0,49.0,2.0,False,AS_NEW
20243151,Gavere,9890,388789.0,HOUSE,,153.0,FOR_SALE,False,False,False,17.0,53.0,2.0,False,AS_NEW
20243480,Lebbeke,9280,399000.0,HOUSE,4.0,154.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20243292,Sint-Andries,8200,400000.0,HOUSE,1.0,189.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20243135,Zottegem,9620,549000.0,HOUSE,1.0,363.0,FOR_SALE,False,False,False,,,4.0,True,AS_NEW
20243519,Lierde,9570,649000.0,HOUSE,,175.0,FOR_SALE,False,False,False,16.0,500.0,3.0,False,AS_NEW
20242476,Izegem,8870,655000.0,HOUSE,1.0,357.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20243568,De Haan,8420,1195000.0,HOUSE,6.0,202.0,FOR_SALE,False,False,True,,,3.0,True,GOOD
20221829,Seraing,4100,149000.0,HOUSE,,57.0,FOR_SALE,False,False,False,7.0,110.0,3.0,False,JUST_RENOVATED
20223819,MARCHIN,4570,149000.0,COUNTRY_COTTAGE,,99.0,FOR_SALE,False,False,False,70.0,1044.0,3.0,False,GOOD
20223076,Harelbeke,8530,245000.0,HOUSE,,135.0,FOR_SALE,False,False,False,17.0,65.0,2.0,True,GOOD
20221428,Destelbergen,9070,595000.0,HOUSE,,170.0,FOR_SALE,True,False,False,1.0,1.0,3.0,False,AS_NEW
20232247,Diksmuide,8600,156000.0,HOUSE,1.0,118.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
20233780,Ans,4430,199000.0,TOWN_HOUSE,,115.0,FOR_SALE,True,False,False,17.0,,2.0,False,TO_RENOVATE
20234437,Lokeren,9160,215000.0,HOUSE,1.0,125.0,FOR_SALE,False,False,False,,61.0,2.0,True,AS_NEW
20231387,Erpe-Mere,9420,270000.0,HOUSE,14.0,203.0,FOR_SALE,True,False,False,,,,True,TO_BE_DONE_UP
20233986,Affligem,1790,389000.0,HOUSE,,270.0,FOR_SALE,False,False,False,25.0,50.0,3.0,False,AS_NEW
20234960,Denderleeuw,9470,399000.0,HOUSE,,130.0,FOR_SALE,True,False,False,,,2.0,False,GOOD
20234268,Etterbeek,1040,410000.0,HOUSE,,107.0,FOR_SALE,True,False,False,30.0,,2.0,False,TO_RENOVATE
20232809,Mechelen,2800,428000.0,HOUSE,16.0,192.0,FOR_SALE,False,False,False,,,,True,GOOD
20233982,Nazareth,9810,649000.0,HOUSE,,302.0,FOR_SALE,False,False,False,29.0,442.0,4.0,True,GOOD
20225546,Hastière,5542,155000.0,COUNTRY_COTTAGE,2.0,60.0,FOR_SALE,False,False,False,22.0,300.0,,True,JUST_RENOVATED
20215132,HARELBEKE,8530,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20215371,WETTEREN,9230,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20214669,Oostduinkerke,8670,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20214509,Tielt-Winge,3390,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20215388,Asse,1730,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20217070,Bruxelles,1000,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20216808,Ukkel,1180,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20217005,Ixelles,1050,,HOUSE_GROUP,,,FOR_SALE,False,False,False,,,,True,
20241827,BAUDOUR,7331,95000.0,HOUSE,,97.0,FOR_SALE,False,False,False,,88.0,2.0,True,GOOD
20242238,Durbuy,6940,235000.0,HOUSE,,189.0,FOR_SALE,True,False,True,100.0,330.0,3.0,False,TO_BE_DONE_UP
20241228,Harelbeke,8530,239000.0,HOUSE,1.0,148.0,FOR_SALE,False,False,False,,,2.0,True,AS_NEW
20242424,Lessines,7860,240000.0,HOUSE,,218.0,FOR_SALE,False,False,False,,280.0,4.0,False,TO_BE_DONE_UP
20241914,Roeselare,8800,299000.0,HOUSE,1.0,249.0,FOR_SALE,False,False,False,,,4.0,True,GOOD
20242352,RAMEGNIES-CHIN,7520,315000.0,VILLA,,200.0,FOR_SALE,True,False,False,,,4.0,True,TO_BE_DONE_UP
20240183,Lokeren,9160,326000.0,HOUSE,12.0,211.0,FOR_SALE,False,False,False,,,,True,TO_BE_DONE_UP
20241482,Halle,1500,350000.0,HOUSE,1.0,140.0,FOR_SALE,False,False,False,,,3.0,True,GOOD
